Id,Name,Image_url,Tutorial_url,Description,Type,Level1,Level2
297,使用 iris 数据绘制条形图,https://openbiox.github.io/Bizard/Composition/GroupedBarplot_files/figure-html/fig2StackBar-1.png,https://openbiox.github.io/Bizard/zh/Composition/GroupedBarplot.html#%E5%A0%86%E5%8F%A0%E6%9D%A1%E5%BD%A2%E5%9B%BE,堆叠条形图使用 ggplot2 包和 iris 数据集,分组和堆叠条形图,BASICS,Composition
298,使用 iris 数据绘制条形图,https://openbiox.github.io/Bizard/Composition/GroupedBarplot_files/figure-html/fig3PercentStackBar-1.png,https://openbiox.github.io/Bizard/zh/Composition/GroupedBarplot.html#%E7%99%BE%E5%88%86%E6%AF%94%E5%A0%86%E5%8F%A0%E6%9D%A1%E5%BD%A2%E5%9B%BE,百分比堆叠条形图使用 ggplot2 包和 iris 数据集,分组和堆叠条形图,BASICS,Composition
299,使用 iris 数据绘制条形图,https://openbiox.github.io/Bizard/Composition/GroupedBarplot_files/figure-html/fig4GroupBarCustom-1.png,https://openbiox.github.io/Bizard/zh/Composition/GroupedBarplot.html#%E5%88%86%E7%BB%84%E6%9D%A1%E5%BD%A2%E5%9B%BE%E8%87%AA%E5%AE%9A%E4%B9%89,分组条形图自定义使用 ggplot2 包和 iris 数据集,分组和堆叠条形图,BASICS,Composition
300,使用 iris 数据绘制条形图,https://openbiox.github.io/Bizard/Composition/GroupedBarplot_files/figure-html/fig5geom_text-1.png,https://openbiox.github.io/Bizard/zh/Composition/GroupedBarplot.html#%E5%88%86%E7%BB%84%E6%9D%A1%E5%BD%A2%E5%9B%BE%E8%87%AA%E5%AE%9A%E4%B9%89,添加数值标注,分组和堆叠条形图,BASICS,Composition
301,使用 iris 数据绘制条形图,https://openbiox.github.io/Bizard/Composition/GroupedBarplot_files/figure-html/fig6facet-1.png,https://openbiox.github.io/Bizard/zh/Composition/GroupedBarplot.html#%E5%88%86%E9%9D%A2%E7%9B%B4%E6%96%B9%E5%9B%BE,分面条形图,分组和堆叠条形图,BASICS,Composition
302,使用 TCGA 数据绘制条形图,https://openbiox.github.io/Bizard/Composition/GroupedBarplot_files/figure-html/fig7GroupBar-1.png,https://openbiox.github.io/Bizard/zh/Composition/GroupedBarplot.html#%E5%88%86%E7%BB%84%E6%9D%A1%E5%BD%A2%E5%9B%BE-1,分组条形图使用 ggplot2 包和 TCGA-STAD 数据集,分组和堆叠条形图,BASICS,Composition
303,使用 TCGA 数据绘制条形图,https://openbiox.github.io/Bizard/Composition/GroupedBarplot_files/figure-html/fig8StackBar-1.png,https://openbiox.github.io/Bizard/zh/Composition/GroupedBarplot.html#%E5%A0%86%E5%8F%A0%E6%9D%A1%E5%BD%A2%E5%9B%BE-1,堆叠条形图使用 ggplot2 包和 TCGA-STAD 数据集,分组和堆叠条形图,BASICS,Composition
304,使用基础 R 绘制条形图,https://openbiox.github.io/Bizard/Composition/GroupedBarplot_files/figure-html/fig9GroupBar-1.png,https://openbiox.github.io/Bizard/zh/Composition/GroupedBarplot.html#%E5%88%86%E7%BB%84%E6%9D%A1%E5%BD%A2%E5%9B%BE-2,分组条形图使用基础 R 和 iris 数据集,分组和堆叠条形图,BASICS,Composition
305,使用基础 R 绘制条形图,https://openbiox.github.io/Bizard/Composition/GroupedBarplot_files/figure-html/fig10StackBar-1.png,https://openbiox.github.io/Bizard/zh/Composition/GroupedBarplot.html#%E5%A0%86%E5%8F%A0%E6%9D%A1%E5%BD%A2%E5%9B%BE-2,堆叠条形图使用基础 R 和 iris 数据集,分组和堆叠条形图,BASICS,Composition
306,使用基础 R 绘制条形图,https://openbiox.github.io/Bizard/Composition/GroupedBarplot_files/figure-html/fig11PercentStackBar-1.png,https://openbiox.github.io/Bizard/zh/Composition/GroupedBarplot.html#%E7%99%BE%E5%88%86%E6%AF%94%E5%A0%86%E5%8F%A0%E6%9D%A1%E5%BD%A2%E5%9B%BE-1,百分比堆叠条形图使用基础 R 和 iris 数据集,分组和堆叠条形图,BASICS,Composition
307,单一变量分类树图,https://openbiox.github.io/Bizard/Composition/Treemap_files/figure-html/fig-Labelfill-1.png,https://openbiox.github.io/Bizard/zh/Composition/Treemap.html#fig-Labelfill,依据数据标签填色,树图,BASICS,Composition
308,单一变量分类树图,https://openbiox.github.io/Bizard/Composition/Treemap_files/figure-html/fig-Sizefill-1.png,https://openbiox.github.io/Bizard/zh/Composition/Treemap.html#fig-Sizefill,依据数据大小填色,树图,BASICS,Composition
309,单一变量分类树图,https://openbiox.github.io/Bizard/Composition/Treemap_files/figure-html/fig-HALLMARK-1.png,https://openbiox.github.io/Bizard/zh/Composition/Treemap.html#fig-HALLMARK,HALLMARK 分析结果数据,树图,BASICS,Composition
310,多变量分类树图,https://openbiox.github.io/Bizard/Composition/Treemap_files/figure-html/fig-datalabel-1.png,https://openbiox.github.io/Bizard/zh/Composition/Treemap.html#fig-datalabel,依据数据标签填色,树图,BASICS,Composition
311,多变量分类树图,https://openbiox.github.io/Bizard/Composition/Treemap_files/figure-html/fig-datasize-1.png,https://openbiox.github.io/Bizard/zh/Composition/Treemap.html#fig-datasize,依据数据大小填色,树图,BASICS,Composition
312,多变量分类树图,https://openbiox.github.io/Bizard/Composition/Treemap_files/figure-html/fig-KEGG-1.png,https://openbiox.github.io/Bizard/zh/Composition/Treemap.html#fig-KEGG,KEGG 通路分析结果数据,树图,BASICS,Composition
313,基础环状图,https://openbiox.github.io/Bizard/Composition/Donut_files/figure-html/fig-TCGAdata-1.png,https://openbiox.github.io/Bizard/zh/Composition/Donut.html#fig-TCGAdata,基础环状图使用 ggplot2 包和 TCGA_clinical 数据集,环状图,BASICS,Composition
314,基础环状图,https://openbiox.github.io/Bizard/Composition/Donut_files/figure-html/fig-Beautify-1.png,https://openbiox.github.io/Bizard/zh/Composition/Donut.html#fig-Beautify,美化环状图使用 ggplot2 包,环状图,BASICS,Composition
315,基础环状图,https://openbiox.github.io/Bizard/Composition/Donut_files/figure-html/fig-mtcarsdata-1.png,https://openbiox.github.io/Bizard/zh/Composition/Donut.html#fig-mtcarsdata,基础环状图使用 ggplot2 包和 mtcars 数据集,环状图,BASICS,Composition
316,改变环状图厚度,https://openbiox.github.io/Bizard/Composition/Donut_files/figure-html/fig-thickTCGA-1.png,https://openbiox.github.io/Bizard/zh/Composition/Donut.html#fig-thickTCGA,以 TCGA 数据为例,环状图,BASICS,Composition
317,改变环状图厚度,https://openbiox.github.io/Bizard/Composition/Donut_files/figure-html/fig-thickmtcars-1.png,https://openbiox.github.io/Bizard/zh/Composition/Donut.html#fig-thickmtcars,以 mtcars 数据为例,环状图,BASICS,Composition
318,基础条形图,https://openbiox.github.io/Bizard/Composition/PieChart_files/figure-html/fig1BasicBar-1.png,https://openbiox.github.io/Bizard/zh/Composition/PieChart.html#%E5%9F%BA%E7%A1%80%E9%A5%BC%E5%9B%BE,基础条形图使用 ggplot2 包和人工创建数据集,饼图,BASICS,Composition
319,基础饼图,https://openbiox.github.io/Bizard/Composition/PieChart_files/figure-html/fig2BasicPie-1.png,https://openbiox.github.io/Bizard/zh/Composition/PieChart.html#%E5%9F%BA%E7%A1%80%E9%A5%BC%E5%9B%BE,基础饼图使用 ggplot2 包和人工创建数据集,饼图,BASICS,Composition
320,简洁饼图,https://openbiox.github.io/Bizard/Composition/PieChart_files/figure-html/fig3SimplePie-1.png,https://openbiox.github.io/Bizard/zh/Composition/PieChart.html#%E7%AE%80%E6%B4%81%E9%A5%BC%E5%9B%BE,使用 theme_void() 去除 grid、backgroundcolor、axis.label 等要素,饼图,BASICS,Composition
321,自定义饼图颜色,https://openbiox.github.io/Bizard/Composition/PieChart_files/figure-html/fig4Color-1.png,https://openbiox.github.io/Bizard/zh/Composition/PieChart.html#%E8%87%AA%E5%AE%9A%E4%B9%89%E9%A2%9C%E8%89%B2,使用 scale_fill_manual() 自定义颜色,饼图,BASICS,Composition
322,添加饼图标签,https://openbiox.github.io/Bizard/Composition/PieChart_files/figure-html/fig5AddLabel-1.png,https://openbiox.github.io/Bizard/zh/Composition/PieChart.html#%E6%B7%BB%E5%8A%A0%E6%A0%87%E7%AD%BE,添加饼图标签使用 ggplot2 包,饼图,BASICS,Composition
323,饼图添加百分比标签,https://openbiox.github.io/Bizard/Composition/PieChart_files/figure-html/fig6AddPercentLabel-1.png,https://openbiox.github.io/Bizard/zh/Composition/PieChart.html#%E6%B7%BB%E5%8A%A0%E7%99%BE%E5%88%86%E6%AF%94%E6%A0%87%E7%AD%BE,饼图添加百分比标签使用 ggplot2 包,饼图,BASICS,Composition
324,将标签置于饼图外,https://openbiox.github.io/Bizard/Composition/PieChart_files/figure-html/fig7Out-1.png,https://openbiox.github.io/Bizard/zh/Composition/PieChart.html#%E5%B0%86%E6%A0%87%E7%AD%BE%E7%BD%AE%E4%BA%8E%E9%A5%BC%E5%9B%BE%E5%A4%96,将标签置于饼图外使用 ggplot2 包,饼图,BASICS,Composition
325,添加标签指向饼图的线段,https://openbiox.github.io/Bizard/Composition/PieChart_files/figure-html/fig8Line-1.png,https://openbiox.github.io/Bizard/zh/Composition/PieChart.html#%E6%B7%BB%E5%8A%A0%E6%A0%87%E7%AD%BE%E6%8C%87%E5%90%91%E9%A5%BC%E5%9B%BE%E7%9A%84%E7%BA%BF%E6%AE%B5,添加标签指向饼图的线段使用 ggplot2 包,饼图,BASICS,Composition
326,基础饼图,https://openbiox.github.io/Bizard/Composition/PartPieChart_files/figure-html/fig-1.1BasicPlot-1.png,https://openbiox.github.io/Bizard/zh/Composition/PartPieChart.html#fig-1.1BasicPlot,基础饼图使用 ggplot2 包和人工创建数据集,部分高亮饼图,BASICS,Composition
327,基础饼图,https://openbiox.github.io/Bizard/Composition/PartPieChart_files/figure-html/fig-1.2BasicPlot-1.png,https://openbiox.github.io/Bizard/zh/Composition/PartPieChart.html#fig-1.2BasicPlot,中间空洞型饼图,部分高亮饼图,BASICS,Composition
328,进阶饼图,https://openbiox.github.io/Bizard/Composition/PartPieChart_files/figure-html/fig-2.13DPie-1.png,https://openbiox.github.io/Bizard/zh/Composition/PartPieChart.html#fig-2.13DPie,3D 饼图,部分高亮饼图,BASICS,Composition
329,进阶饼图,https://openbiox.github.io/Bizard/images/Composition/PartPieChart_fig2.png,https://openbiox.github.io/Bizard/zh/Composition/PartPieChart.html#fig-Fig2-2,部分高亮饼图,部分高亮饼图,BASICS,Composition
330,分层数据的树状图,https://openbiox.github.io/Bizard/Composition/Dendrogram_files/figure-html/fig1dendrogram-1.png,https://openbiox.github.io/Bizard/zh/Composition/Dendrogram.html#%E5%9F%BA%E6%9C%AC%E7%BB%98%E5%9B%BE,基础树状图使用 ggraph 包和 warpbreaks 数据集,树状图,BASICS,Composition
331,分层数据的树状图,https://openbiox.github.io/Bizard/Composition/Dendrogram_files/figure-html/fig2circular-1.png,https://openbiox.github.io/Bizard/zh/Composition/Dendrogram.html#%E8%87%AA%E5%AE%9A%E4%B9%89%E6%A0%91%E7%8A%B6%E5%9B%BE,使用circular = TRUE参数绘制圆形树状图,树状图,BASICS,Composition
332,分层数据的树状图,https://openbiox.github.io/Bizard/Composition/Dendrogram_files/figure-html/fig3edge_link-1.png,https://openbiox.github.io/Bizard/zh/Composition/Dendrogram.html#%E8%87%AA%E5%AE%9A%E4%B9%89%E6%A0%91%E7%8A%B6%E5%9B%BE,选择不同的边缘样式,树状图,BASICS,Composition
333,分层数据的树状图,https://openbiox.github.io/Bizard/Composition/Dendrogram_files/figure-html/fig4node_text-1.png,https://openbiox.github.io/Bizard/zh/Composition/Dendrogram.html#%E8%87%AA%E5%AE%9A%E4%B9%89%E6%A0%91%E7%8A%B6%E5%9B%BE,用 geom_node_text 和 geom_node_point 添加标签和节点,树状图,BASICS,Composition
334,分层数据的树状图,https://openbiox.github.io/Bizard/Composition/Dendrogram_files/figure-html/fig5node_point-1.png,https://openbiox.github.io/Bizard/zh/Composition/Dendrogram.html#%E8%87%AA%E5%AE%9A%E4%B9%89%E6%A0%91%E7%8A%B6%E5%9B%BE,向树状图添加颜色或形状,树状图,BASICS,Composition
335,交互式树状图,https://raw.githubusercontent.com/ZhengTiger/Bizard/refs/heads/main/images/gallery/Dendrogram_plot1.png,https://openbiox.github.io/Bizard/zh/Composition/Dendrogram.html#%E4%BA%A4%E4%BA%92%E5%BC%8F%E6%A0%91%E7%8A%B6%E5%9B%BE,使用 CollapsibleTree 包绘制交互式树状图,树状图,BASICS,Composition
336,聚类树状图,https://openbiox.github.io/Bizard/Composition/Dendrogram_files/figure-html/fig7Basehclust-1.png,https://openbiox.github.io/Bizard/zh/Composition/Dendrogram.html#%E5%9F%BA%E6%9C%AC%E6%A0%91%E7%8A%B6%E5%9B%BE,层次聚类使用 TCGA-BRCA 样本,树状图,BASICS,Composition
337,聚类树状图,https://openbiox.github.io/Bizard/Composition/Dendrogram_files/figure-html/fig8Zoom-1.png,https://openbiox.github.io/Bizard/zh/Composition/Dendrogram.html#%E6%94%BE%E5%A4%A7%E7%BE%A4%E7%BB%84,放大树的特定部分,树状图,BASICS,Composition
338,聚类树状图,https://openbiox.github.io/Bizard/Composition/Dendrogram_files/figure-html/fig9Color-1.png,https://openbiox.github.io/Bizard/zh/Composition/Dendrogram.html#%E9%A2%9C%E8%89%B2%E4%B8%8E%E5%9B%BE%E4%BE%8B,添加颜色和图例到树状图,树状图,BASICS,Composition
339,使用 dendextend 包绘制树状图,https://openbiox.github.io/Bizard/Composition/Dendrogram_files/figure-html/fig10Basedendextend-1.png,https://openbiox.github.io/Bizard/zh/Composition/Dendrogram.html#%E5%9F%BA%E6%9C%AC%E6%A0%91%E7%8A%B6%E5%9B%BE-1,基础树状图使用 dendextend 包和 mtcars 数据集,树状图,BASICS,Composition
340,使用 dendextend 包绘制树状图,https://openbiox.github.io/Bizard/Composition/Dendrogram_files/figure-html/fig11set-1.png,https://openbiox.github.io/Bizard/zh/Composition/Dendrogram.html#%E8%87%AA%E5%AE%9A%E4%B9%89%E6%A0%91%E7%8A%B6%E5%9B%BE-1,树状图设置 labels_col,树状图,BASICS,Composition
341,使用 dendextend 包绘制树状图,https://openbiox.github.io/Bizard/Composition/Dendrogram_files/figure-html/fig11set-2.png,https://openbiox.github.io/Bizard/zh/Composition/Dendrogram.html#%E8%87%AA%E5%AE%9A%E4%B9%89%E6%A0%91%E7%8A%B6%E5%9B%BE-1,树状图设置 nodes_col,树状图,BASICS,Composition
342,使用 dendextend 包绘制树状图,https://openbiox.github.io/Bizard/Composition/Dendrogram_files/figure-html/fig11set-3.png,https://openbiox.github.io/Bizard/zh/Composition/Dendrogram.html#%E8%87%AA%E5%AE%9A%E4%B9%89%E6%A0%91%E7%8A%B6%E5%9B%BE-1,树状图设置 leaves_col,树状图,BASICS,Composition
343,使用 dendextend 包绘制树状图,https://openbiox.github.io/Bizard/Composition/Dendrogram_files/figure-html/fig12rect.dendrogram-1.png,https://openbiox.github.io/Bizard/zh/Composition/Dendrogram.html#%E7%AA%81%E5%87%BA%E6%98%BE%E7%A4%BA%E7%BE%A4%E9%9B%86,根据聚类属性对分支进行着色和标记,树状图,BASICS,Composition
344,使用 dendextend 包绘制树状图,https://openbiox.github.io/Bizard/Composition/Dendrogram_files/figure-html/fig13rect.dendrogram-1.png,https://openbiox.github.io/Bizard/zh/Composition/Dendrogram.html#%E7%AA%81%E5%87%BA%E6%98%BE%E7%A4%BA%E7%BE%A4%E9%9B%86,rect.dendrogram() 函数允许使用矩形突出显示一个或多个特定集群,树状图,BASICS,Composition
345,使用 dendextend 包绘制树状图,https://openbiox.github.io/Bizard/Composition/Dendrogram_files/figure-html/fig14colored_bars-1.png,https://openbiox.github.io/Bizard/zh/Composition/Dendrogram.html#%E4%B8%8E%E9%A2%84%E6%9C%9F%E8%81%9A%E7%B1%BB%E8%BF%9B%E8%A1%8C%E6%AF%94%E8%BE%83,将获得的聚类与预期分布进行比较是一项常见任务,树状图,BASICS,Composition
346,使用 dendextend 包绘制树状图,https://openbiox.github.io/Bizard/Composition/Dendrogram_files/figure-html/fig15tanglegram-1.png,https://openbiox.github.io/Bizard/zh/Composition/Dendrogram.html#%E6%AF%94%E8%BE%832%E4%B8%AA%E6%A0%91%E7%8A%B6%E5%9B%BE,可以使用 tanglegram() 函数比较两个树状图,树状图,BASICS,Composition
347,单级包珠图,https://openbiox.github.io/Bizard/Composition/CircularPacking_files/figure-html/fig1BasicPlot-1.png,https://openbiox.github.io/Bizard/zh/Composition/CircularPacking.html#%E5%9F%BA%E7%A1%80%E5%8C%85%E7%8F%A0%E5%9B%BE,基础包珠图使用 ggplot2 包和 GO 分析数据集,包珠图,BASICS,Composition
348,单级包珠图,https://openbiox.github.io/Bizard/Composition/CircularPacking_files/figure-html/fig2Color-1.png,https://openbiox.github.io/Bizard/zh/Composition/CircularPacking.html#%E9%A2%9C%E8%89%B2%E6%98%A0%E5%B0%84%E6%95%B0%E6%8D%AE%E5%A4%A7%E5%B0%8F,颜色映射数据大小,包珠图,BASICS,Composition
349,单级包珠图,https://openbiox.github.io/Bizard/Composition/CircularPacking_files/figure-html/fig3Background-1.png,https://openbiox.github.io/Bizard/zh/Composition/CircularPacking.html#%E8%83%8C%E6%99%AF%E8%87%AA%E5%AE%9A%E4%B9%89,背景自定义,包珠图,BASICS,Composition
350,交互单级包珠图,https://raw.githubusercontent.com/ZhengTiger/Bizard/refs/heads/main/images/gallery/CircularPacking_plot1.png,https://openbiox.github.io/Bizard/zh/Composition/CircularPacking.html#%E4%BA%A4%E4%BA%92%E5%8D%95%E7%BA%A7%E5%8C%85%E7%8F%A0%E5%9B%BE,ggiraph 包允许我们绘制交互包珠图,包珠图,BASICS,Composition
351,多级别包珠图,https://openbiox.github.io/Bizard/Composition/CircularPacking_files/figure-html/fig5Multi-1.png,https://openbiox.github.io/Bizard/zh/Composition/CircularPacking.html#%E5%A4%9A%E7%BA%A7%E5%88%AB%E5%8C%85%E7%8F%A0%E5%9B%BE,多级别包珠图使用 igraph 包和 KEGG 分析数据集,包珠图,BASICS,Composition
352,交互多级别包珠图,https://raw.githubusercontent.com/ZhengTiger/Bizard/refs/heads/main/images/gallery/CircularPacking_plot2.png,https://openbiox.github.io/Bizard/zh/Composition/CircularPacking.html#%E4%BA%A4%E4%BA%92%E5%A4%9A%E7%BA%A7%E5%88%AB%E5%8C%85%E7%8F%A0%E5%9B%BE,通过 circlepackeR 包可以实现交互多级别包珠图的绘制,包珠图,BASICS,Composition
353,交互多级别包珠图,https://raw.githubusercontent.com/ZhengTiger/Bizard/refs/heads/main/images/gallery/CircularPacking_plot3.png,https://openbiox.github.io/Bizard/zh/Composition/CircularPacking.html#%E4%BA%A4%E4%BA%92%E5%A4%9A%E7%BA%A7%E5%88%AB%E5%8C%85%E7%8F%A0%E5%9B%BE,组别边框显示以及不同级别组别的放大缩小,包珠图,BASICS,Composition
354,华夫饼图使用 waffle 包,https://openbiox.github.io/Bizard/Composition/Waffle_files/figure-html/fig1BasicPlot-1.png,https://openbiox.github.io/Bizard/zh/Composition/Waffle.html#%E5%9F%BA%E6%9C%AC%E4%BB%A3%E7%A0%81,基础华夫饼图使用 waffle 包和 TCGA_clinical 数据集,华夫饼图,BASICS,Composition
355,华夫饼图使用 waffle 包,https://openbiox.github.io/Bizard/Composition/Waffle_files/figure-html/fig2Beautify-1.png,https://openbiox.github.io/Bizard/zh/Composition/Waffle.html#%E7%BE%8E%E5%8C%96%E5%9B%BE%E5%BD%A2,美化华夫饼图,华夫饼图,BASICS,Composition
356,华夫饼图使用 waffle 包,https://openbiox.github.io/Bizard/Composition/Waffle_files/figure-html/fig3mtcars-1.png,https://openbiox.github.io/Bizard/zh/Composition/Waffle.html#%E4%BB%A5mtcars%E6%95%B0%E6%8D%AE%E5%BA%93%E4%B8%BA%E4%BE%8B,基础华夫饼图使用 waffle 包和 mtcars 数据集,华夫饼图,BASICS,Composition
357,华夫饼图使用 ggplot2 包,https://openbiox.github.io/Bizard/Composition/Waffle_files/figure-html/fig4TCGA-1.png,https://openbiox.github.io/Bizard/zh/Composition/Waffle.html#%E5%9F%BA%E6%9C%AC%E4%BB%A3%E7%A0%81-1,基础华夫饼图使用 ggplot2 包和 TCGA_clinical 数据集,华夫饼图,BASICS,Composition
